user_level,learning_goal,topic_code,subtopic_code,topic_level,quiz_type,quiz_score,avg_last_3_scores,previous_fails_same_topic,subtopic_order,preferred_topic_match,completed_interactive,needs_reinforcement
intermediate,increase_income,budgeting,fixed_variable_expenses,beginner,subtopic_quiz,87.8,100,0,2,0,1,0
beginner,financial_planning,savings,emergency_fund,beginner,subtopic_quiz,56.8,53.4,0,2,1,1,1
advanced,understand_banking,budgeting,topic_final,beginner,topic_final_quiz,82.2,83.9,0,5,0,0,0
intermediate,understand_banking,budgeting,expense_accounting,beginner,subtopic_quiz,74.0,56.2,0,3,0,1,1
intermediate,debt_management,credit_and_debt,topic_final,intermediate,topic_final_quiz,69.3,76.1,0,5,1,1,0
basic,saving_money,investments,what_are_investments,advanced,subtopic_quiz,48.2,35.6,1,1,0,1,1
basic,other,savings,why_save,beginner,subtopic_quiz,90.0,79.8,0,1,0,1,0
basic,other,savings,why_save,beginner,subtopic_quiz,72.5,62.2,0,1,0,1,1
beginner,debt_management,savings,how_to_save,beginner,subtopic_quiz,50.7,71.0,1,3,0,1,1
intermediate,saving_money,budgeting,topic_final,beginner,topic_final_quiz,86.6,78.1,0,5,0,1,0
basic,other,investments,what_are_investments,advanced,subtopic_quiz,77.6,69.1,0,1,0,0,0
basic,saving_money,credit_and_debt,credit_load,intermediate,subtopic_quiz,42.5,30.1,0,4,0,0,1
basic,control_spending,credit_and_debt,topic_final,intermediate,topic_final_quiz,43.3,36.0,1,5,1,1,1
beginner,control_spending,investments,topic_final,advanced,topic_final_quiz,50.0,37.8,1,5,0,0,1
beginner,saving_money,budgeting,budget_analysis,beginner,subtopic_quiz,52.5,72.4,1,5,0,0,1
advanced,start_investing,investments,diversification,advanced,subtopic_quiz,94.7,100,0,3,1,1,0
basic,other,budgeting,topic_final,beginner,topic_final_quiz,58.6,59.4,0,5,0,1,1
advanced,start_investing,investments,topic_final,advanced,topic_final_quiz,86.4,69.2,0,5,1,1,0
beginner,general_improvement,savings,why_save,beginner,subtopic_quiz,39.4,32.7,2,1,0,1,1
intermediate,debt_management,budgeting,budget_analysis,beginner,subtopic_quiz,72.4,74.3,0,5,0,0,0
beginner,debt_management,savings,saving_mistakes,beginner,subtopic_quiz,67.4,65.0,1,5,0,1,0
intermediate,control_spending,budgeting,budgeting_rule_50_30_20,beginner,subtopic_quiz,64.0,61.0,0,4,1,1,1
beginner,other,budgeting,budget_analysis,beginner,subtopic_quiz,92.8,100,0,5,1,1,0
intermediate,start_investing,savings,interest_on_savings,beginner,subtopic_quiz,100,100,0,4,0,1,0
basic,debt_management,budgeting,income_expenses,beginner,subtopic_quiz,76.0,61.5,0,1,0,1,0
intermediate,start_investing,credit_and_debt,interest_rate,intermediate,subtopic_quiz,62.7,76.4,0,2,0,1,1
beginner,start_investing,credit_and_debt,topic_final,intermediate,topic_final_quiz,47.4,41.8,0,5,0,0,1
beginner,debt_management,budgeting,expense_accounting,beginner,subtopic_quiz,56.5,50.0,1,3,0,0,1
beginner,increase_income,savings,why_save,beginner,subtopic_quiz,69.5,50.8,2,1,0,0,1
beginner,debt_management,savings,why_save,beginner,subtopic_quiz,68.9,87.2,0,1,0,1,1
beginner,general_improvement,investments,simple_instruments,advanced,subtopic_quiz,30.4,32.7,1,4,0,1,1
intermediate,other,investments,simple_instruments,advanced,subtopic_quiz,72.9,65.9,0,4,0,0,0
basic,other,credit_and_debt,topic_final,intermediate,topic_final_quiz,31.0,25.5,2,5,0,0,1
advanced,increase_income,budgeting,income_expenses,beginner,subtopic_quiz,71.4,65.1,0,1,0,1,0
advanced,other,credit_and_debt,topic_final,intermediate,topic_final_quiz,100,96.5,0,5,1,1,0
basic,financial_planning,financial_planning,financial_goals,intermediate,subtopic_quiz,69.7,80.6,0,1,1,1,0
basic,increase_income,savings,topic_final,beginner,topic_final_quiz,67.9,77.2,0,5,0,1,0
beginner,general_improvement,credit_and_debt,topic_final,intermediate,topic_final_quiz,40.8,37.2,1,5,1,1,1
intermediate,understand_banking,savings,why_save,beginner,subtopic_quiz,64.5,63.3,0,1,0,1,1
beginner,debt_management,financial_planning,savings_plan,intermediate,subtopic_quiz,31.2,19.6,2,4,0,0,1
basic,start_investing,budgeting,expense_accounting,beginner,subtopic_quiz,76.9,69.5,0,3,0,1,0
basic,debt_management,financial_planning,financial_goals,intermediate,subtopic_quiz,66.1,71.6,1,1,1,0,1
intermediate,other,budgeting,budget_analysis,beginner,subtopic_quiz,79.6,83.8,1,5,0,0,0
intermediate,financial_planning,financial_planning,spending_priorities,intermediate,subtopic_quiz,63.0,62.2,0,3,1,1,1
intermediate,understand_banking,financial_planning,progress_control,intermediate,subtopic_quiz,100,95.5,0,5,0,1,0
advanced,financial_planning,investments,simple_instruments,advanced,subtopic_quiz,66.3,61.7,0,4,0,1,1
intermediate,control_spending,credit_and_debt,credit_overpayment,intermediate,subtopic_quiz,100,94.0,2,3,0,0,0
advanced,understand_banking,credit_and_debt,credit_overpayment,intermediate,subtopic_quiz,96.2,100,1,3,1,1,0
basic,other,investments,topic_final,advanced,topic_final_quiz,61.5,89.6,1,5,0,1,1
beginner,understand_banking,budgeting,income_expenses,beginner,subtopic_quiz,97.7,100,0,1,1,1,0
beginner,saving_money,investments,simple_instruments,advanced,subtopic_quiz,27.1,15.5,3,4,0,0,1
beginner,start_investing,financial_planning,short_vs_long_goals,intermediate,subtopic_quiz,62.8,73.7,0,2,1,1,1
advanced,general_improvement,savings,topic_final,beginner,topic_final_quiz,100,100,0,5,1,1,0
beginner,financial_planning,budgeting,expense_accounting,beginner,subtopic_quiz,53.6,33.2,2,3,1,0,1
beginner,increase_income,budgeting,income_expenses,beginner,subtopic_quiz,49.3,53.4,3,1,0,1,1
beginner,increase_income,budgeting,budget_analysis,beginner,subtopic_quiz,64.1,81.5,0,5,0,0,1
intermediate,control_spending,credit_and_debt,credit_overpayment,intermediate,subtopic_quiz,90.5,95.3,0,3,1,1,0
basic,increase_income,savings,topic_final,beginner,topic_final_quiz,46.8,41.3,3,5,0,0,1
intermediate,general_improvement,budgeting,income_expenses,beginner,subtopic_quiz,88.3,99.6,0,1,1,1,0
advanced,increase_income,financial_planning,financial_goals,intermediate,subtopic_quiz,73.1,66.6,1,1,1,1,1
basic,debt_management,credit_and_debt,topic_final,intermediate,topic_final_quiz,24.5,32.9,1,5,1,0,1
beginner,financial_planning,financial_planning,topic_final,intermediate,topic_final_quiz,37.2,25.7,2,5,1,1,1
beginner,saving_money,financial_planning,spending_priorities,intermediate,subtopic_quiz,45.1,41.1,1,3,0,0,1
intermediate,debt_management,investments,risk_and_return,advanced,subtopic_quiz,64.3,80.2,1,2,0,1,1
beginner,general_improvement,credit_and_debt,what_is_credit,intermediate,subtopic_quiz,33.2,26.4,1,1,0,0,1
beginner,general_improvement,budgeting,expense_accounting,beginner,subtopic_quiz,82.4,85.2,0,3,1,0,0
basic,financial_planning,investments,risk_and_return,advanced,subtopic_quiz,32.7,31.5,1,2,0,1,1
advanced,control_spending,savings,why_save,beginner,subtopic_quiz,96.0,99.7,0,1,1,1,0
beginner,start_investing,financial_planning,progress_control,intermediate,subtopic_quiz,51.1,47.4,0,5,0,0,1
basic,saving_money,investments,topic_final,advanced,topic_final_quiz,64.8,51.7,0,5,1,0,1
intermediate,saving_money,investments,diversification,advanced,subtopic_quiz,45.7,48.6,0,3,0,0,1
intermediate,saving_money,budgeting,fixed_variable_expenses,beginner,subtopic_quiz,91.7,100,1,2,0,1,0
advanced,other,credit_and_debt,credit_overpayment,intermediate,subtopic_quiz,92.2,95.4,0,3,1,1,0
advanced,saving_money,investments,beginner_mistakes,advanced,subtopic_quiz,100,92.1,0,5,0,1,0
advanced,debt_management,savings,saving_mistakes,beginner,subtopic_quiz,78.9,93.1,0,5,0,1,0
basic,financial_planning,investments,topic_final,advanced,topic_final_quiz,35.5,31.2,1,5,0,0,1
basic,understand_banking,savings,topic_final,beginner,topic_final_quiz,75.0,94.9,0,5,0,1,0
beginner,other,financial_planning,topic_final,intermediate,topic_final_quiz,31.0,18.5,1,5,0,1,1
beginner,increase_income,financial_planning,progress_control,intermediate,subtopic_quiz,45.6,38.4,1,5,1,1,1
advanced,control_spending,investments,topic_final,advanced,topic_final_quiz,81.0,72.7,0,5,0,1,0
beginner,understand_banking,savings,saving_mistakes,beginner,subtopic_quiz,65.8,59.7,1,5,0,1,1
beginner,financial_planning,credit_and_debt,credit_overpayment,intermediate,subtopic_quiz,29.3,17.5,2,3,0,1,1
intermediate,debt_management,investments,diversification,advanced,subtopic_quiz,67.9,65.0,0,3,0,0,0
advanced,general_improvement,credit_and_debt,choose_credit,intermediate,subtopic_quiz,100,100,0,5,1,1,0
basic,other,financial_planning,spending_priorities,intermediate,subtopic_quiz,68.3,65.7,0,3,0,1,1
intermediate,increase_income,budgeting,expense_accounting,beginner,subtopic_quiz,85.4,70.0,0,3,1,1,0
beginner,general_improvement,investments,topic_final,advanced,topic_final_quiz,22.1,22.9,2,5,0,1,1
beginner,understand_banking,investments,what_are_investments,advanced,subtopic_quiz,44.8,44.2,1,1,0,0,1
intermediate,start_investing,savings,interest_on_savings,beginner,subtopic_quiz,82.9,67.2,0,4,0,1,0
advanced,general_improvement,credit_and_debt,topic_final,intermediate,topic_final_quiz,47.2,38.9,2,5,0,1,1
beginner,increase_income,investments,risk_and_return,advanced,subtopic_quiz,37.7,47.1,2,2,1,1,1
advanced,start_investing,credit_and_debt,interest_rate,intermediate,subtopic_quiz,96.3,100,1,2,0,0,0
beginner,financial_planning,credit_and_debt,what_is_credit,intermediate,subtopic_quiz,42.8,44.3,0,1,0,0,1
basic,start_investing,investments,what_are_investments,advanced,subtopic_quiz,47.2,61.8,1,1,1,0,1
intermediate,saving_money,financial_planning,topic_final,intermediate,topic_final_quiz,59.5,56.3,0,5,0,1,1
advanced,understand_banking,budgeting,budgeting_rule_50_30_20,beginner,subtopic_quiz,94.0,90.3,0,4,0,1,0
beginner,saving_money,financial_planning,topic_final,intermediate,topic_final_quiz,21.6,64.1,0,5,0,1,1
beginner,financial_planning,financial_planning,progress_control,intermediate,subtopic_quiz,35.4,50.3,3,5,1,0,1
beginner,general_improvement,budgeting,expense_accounting,beginner,subtopic_quiz,38.5,53.6,0,3,1,0,1
beginner,control_spending,budgeting,expense_accounting,beginner,subtopic_quiz,52.9,55.1,0,3,1,1,1
intermediate,control_spending,savings,why_save,beginner,subtopic_quiz,100,98.5,0,1,0,1,0
basic,general_improvement,savings,topic_final,beginner,topic_final_quiz,84.0,92.9,0,5,0,1,0
beginner,understand_banking,financial_planning,savings_plan,intermediate,subtopic_quiz,28.8,23.7,2,4,1,1,1
beginner,other,financial_planning,progress_control,intermediate,subtopic_quiz,44.0,29.3,1,5,0,0,1
beginner,general_improvement,savings,interest_on_savings,beginner,subtopic_quiz,68.5,64.4,0,4,0,0,1
beginner,start_investing,financial_planning,progress_control,intermediate,subtopic_quiz,35.2,33.8,1,5,0,1,1
basic,saving_money,investments,topic_final,advanced,topic_final_quiz,57.6,55.8,1,5,1,1,1
basic,increase_income,credit_and_debt,credit_load,intermediate,subtopic_quiz,71.8,54.9,1,4,0,1,1
advanced,control_spending,investments,risk_and_return,advanced,subtopic_quiz,95.2,90.3,0,2,1,1,0
intermediate,general_improvement,budgeting,income_expenses,beginner,subtopic_quiz,57.2,50.4,1,1,1,0,1
beginner,general_improvement,investments,risk_and_return,advanced,subtopic_quiz,22.8,27.7,0,2,0,0,1
beginner,control_spending,investments,simple_instruments,advanced,subtopic_quiz,46.4,51.2,0,4,0,1,1
basic,financial_planning,investments,beginner_mistakes,advanced,subtopic_quiz,59.0,72.2,0,5,0,1,1
basic,start_investing,savings,topic_final,beginner,topic_final_quiz,53.1,71.2,1,5,0,0,1
beginner,increase_income,financial_planning,spending_priorities,intermediate,subtopic_quiz,66.5,49.9,1,3,1,1,1
intermediate,general_improvement,savings,why_save,beginner,subtopic_quiz,74.0,75.7,0,1,0,0,1
intermediate,debt_management,credit_and_debt,credit_load,intermediate,subtopic_quiz,75.1,65.9,1,4,1,1,0
beginner,start_investing,credit_and_debt,topic_final,intermediate,topic_final_quiz,63.5,59.7,1,5,1,0,1
advanced,understand_banking,savings,emergency_fund,beginner,subtopic_quiz,100,90.7,0,2,0,1,0
intermediate,increase_income,credit_and_debt,choose_credit,intermediate,subtopic_quiz,91.8,86.2,0,5,1,1,0
basic,other,credit_and_debt,choose_credit,intermediate,subtopic_quiz,40.9,45.7,0,5,0,0,1
beginner,saving_money,financial_planning,progress_control,intermediate,subtopic_quiz,65.3,69.3,0,5,0,1,1
basic,start_investing,credit_and_debt,credit_overpayment,intermediate,subtopic_quiz,59.9,60.1,0,3,0,1,1
basic,financial_planning,savings,interest_on_savings,beginner,subtopic_quiz,66.0,64.2,0,4,1,1,0
beginner,other,savings,why_save,beginner,subtopic_quiz,54.7,39.6,2,1,0,0,1
advanced,debt_management,financial_planning,short_vs_long_goals,intermediate,subtopic_quiz,77.7,74.6,0,2,0,1,0
beginner,increase_income,investments,risk_and_return,advanced,subtopic_quiz,33.1,24.0,0,2,1,1,1
beginner,start_investing,credit_and_debt,interest_rate,intermediate,subtopic_quiz,85.1,73.2,0,2,0,0,0
beginner,start_investing,investments,beginner_mistakes,advanced,subtopic_quiz,15.9,17.3,0,5,1,1,1
basic,financial_planning,financial_planning,progress_control,intermediate,subtopic_quiz,74.7,80.0,1,5,1,1,1
basic,debt_management,financial_planning,short_vs_long_goals,intermediate,subtopic_quiz,47.0,38.9,2,2,0,1,1
basic,general_improvement,investments,topic_final,advanced,topic_final_quiz,57.1,59.8,0,5,0,1,1
beginner,control_spending,investments,risk_and_return,advanced,subtopic_quiz,48.5,64.6,3,2,0,0,1
advanced,debt_management,financial_planning,topic_final,intermediate,topic_final_quiz,68.8,64.4,0,5,0,1,1
beginner,debt_management,financial_planning,spending_priorities,intermediate,subtopic_quiz,39.8,52.0,1,3,0,1,1
beginner,understand_banking,credit_and_debt,credit_overpayment,intermediate,subtopic_quiz,26.4,7.4,1,3,1,0,1
advanced,control_spending,investments,what_are_investments,advanced,subtopic_quiz,81.1,77.6,0,1,0,1,0
advanced,other,investments,simple_instruments,advanced,subtopic_quiz,94.5,79.9,0,4,1,1,0
beginner,debt_management,financial_planning,progress_control,intermediate,subtopic_quiz,37.5,39.3,0,5,0,0,1
intermediate,understand_banking,savings,how_to_save,beginner,subtopic_quiz,77.0,76.3,0,3,0,1,0
basic,increase_income,budgeting,expense_accounting,beginner,subtopic_quiz,88.8,100,0,3,0,0,0
beginner,increase_income,savings,topic_final,beginner,topic_final_quiz,48.9,19.8,3,5,1,0,1
basic,start_investing,budgeting,fixed_variable_expenses,beginner,subtopic_quiz,83.6,80.2,0,2,0,1,0
advanced,debt_management,savings,emergency_fund,beginner,subtopic_quiz,93.6,88.3,0,2,1,1,0
advanced,understand_banking,financial_planning,financial_goals,intermediate,subtopic_quiz,82.7,92.0,0,1,0,0,0
advanced,saving_money,savings,topic_final,beginner,topic_final_quiz,54.7,56.7,0,5,1,0,1
beginner,start_investing,financial_planning,topic_final,intermediate,topic_final_quiz,40.2,32.7,1,5,0,0,1
beginner,understand_banking,credit_and_debt,topic_final,intermediate,topic_final_quiz,26.6,25.4,2,5,1,1,1
intermediate,financial_planning,savings,interest_on_savings,beginner,subtopic_quiz,94.7,85.9,0,4,1,0,0
advanced,increase_income,savings,emergency_fund,beginner,subtopic_quiz,99.7,100,0,2,0,1,0
basic,debt_management,credit_and_debt,choose_credit,intermediate,subtopic_quiz,59.6,44.0,2,5,1,1,1
beginner,financial_planning,investments,what_are_investments,advanced,subtopic_quiz,21.9,0,1,1,0,1,1
intermediate,understand_banking,credit_and_debt,what_is_credit,intermediate,subtopic_quiz,100,100,0,1,1,1,0
intermediate,understand_banking,savings,emergency_fund,beginner,subtopic_quiz,100,80.7,0,2,0,1,0
beginner,saving_money,credit_and_debt,choose_credit,intermediate,subtopic_quiz,38.5,24.3,2,5,1,1,1
basic,debt_management,investments,beginner_mistakes,advanced,subtopic_quiz,36.6,53.3,2,5,0,0,1
intermediate,financial_planning,savings,why_save,beginner,subtopic_quiz,75.7,80.2,0,1,1,1,0
basic,control_spending,financial_planning,savings_plan,intermediate,subtopic_quiz,46.0,39.1,3,4,1,0,1
intermediate,saving_money,financial_planning,topic_final,intermediate,topic_final_quiz,97.9,100,0,5,0,1,0
intermediate,other,budgeting,fixed_variable_expenses,beginner,subtopic_quiz,57.1,45.4,1,2,0,1,1
beginner,increase_income,financial_planning,progress_control,intermediate,subtopic_quiz,57.7,51.1,1,5,1,1,1
beginner,start_investing,savings,interest_on_savings,beginner,subtopic_quiz,68.1,59.0,0,4,0,0,1
basic,increase_income,financial_planning,topic_final,intermediate,topic_final_quiz,47.7,48.4,3,5,1,0,1
basic,debt_management,financial_planning,topic_final,intermediate,topic_final_quiz,29.9,28.4,2,5,0,1,1
intermediate,start_investing,budgeting,budgeting_rule_50_30_20,beginner,subtopic_quiz,100,100,0,4,0,1,0
intermediate,control_spending,credit_and_debt,choose_credit,intermediate,subtopic_quiz,82.3,76.3,0,5,0,1,0
advanced,general_improvement,financial_planning,financial_goals,intermediate,subtopic_quiz,100,100,0,1,1,1,0
beginner,financial_planning,investments,simple_instruments,advanced,subtopic_quiz,77.1,87.6,0,4,0,0,0
intermediate,financial_planning,financial_planning,short_vs_long_goals,intermediate,subtopic_quiz,85.1,84.2,1,2,1,1,0
advanced,saving_money,credit_and_debt,credit_overpayment,intermediate,subtopic_quiz,73.3,90.0,0,3,0,1,0
beginner,start_investing,financial_planning,topic_final,intermediate,topic_final_quiz,37.5,42.9,0,5,0,1,1
beginner,general_improvement,savings,topic_final,beginner,topic_final_quiz,37.1,35.4,1,5,0,0,1
basic,saving_money,budgeting,budget_analysis,beginner,subtopic_quiz,46.2,48.2,1,5,0,1,1
intermediate,understand_banking,savings,topic_final,beginner,topic_final_quiz,81.3,87.5,1,5,0,0,0
beginner,debt_management,savings,why_save,beginner,subtopic_quiz,68.9,81.3,0,1,0,1,1
intermediate,start_investing,investments,risk_and_return,advanced,subtopic_quiz,56.6,78.0,0,2,1,1,0
advanced,understand_banking,credit_and_debt,credit_load,intermediate,subtopic_quiz,100,84.8,0,4,1,1,0
intermediate,saving_money,financial_planning,progress_control,intermediate,subtopic_quiz,63.0,61.3,1,5,0,1,1
intermediate,understand_banking,financial_planning,financial_goals,intermediate,subtopic_quiz,93.1,100,0,1,0,1,0
intermediate,saving_money,budgeting,topic_final,beginner,topic_final_quiz,69.0,72.5,0,5,0,1,1
advanced,increase_income,financial_planning,progress_control,intermediate,subtopic_quiz,72.1,80.3,0,5,1,1,0
beginner,debt_management,investments,risk_and_return,advanced,subtopic_quiz,75.4,75.5,0,2,0,1,0
intermediate,understand_banking,savings,saving_mistakes,beginner,subtopic_quiz,64.9,67.3,0,5,0,0,1
beginner,other,savings,topic_final,beginner,topic_final_quiz,52.0,65.1,1,5,0,1,1
beginner,control_spending,savings,saving_mistakes,beginner,subtopic_quiz,57.9,41.4,1,5,0,1,1
beginner,saving_money,savings,emergency_fund,beginner,subtopic_quiz,36.5,33.4,2,2,1,0,1
basic,debt_management,savings,topic_final,beginner,topic_final_quiz,44.1,35.4,1,5,0,1,1
intermediate,other,financial_planning,progress_control,intermediate,subtopic_quiz,75.8,99.0,0,5,0,1,0
beginner,saving_money,investments,topic_final,advanced,topic_final_quiz,20.6,16.3,1,5,0,0,1
